cof,binding_mean,condensate_mean,binding_std,condensate_std
0.5,4.033532668881506,3.702437106918239,3.592295035654487,3.471728145200691
0.5378452931100912,4.309015059015059,3.8048022598870057,3.643902888425111,3.575578655245083
0.5785551186413599,4.371665754424375,3.8717847769028872,3.534732153991989,3.758290929110564
0.6223462947320116,4.195658789831723,3.870426065162907,3.24811583549864,3.6677155121798477
0.6694520506122361,4.259838161838162,3.774907407407407,3.264030071727429,3.079833723276559
0.7201232687693795,4.142815764482431,4.082233237304412,3.121091969006147,3.632693720713425
0.7746298211333279,4.251393360737623,4.164829895041621,3.0996408019524244,3.5236191628037763
0.8332620063985445,4.175073648396332,4.427566807313643,2.976947334387553,4.01744385134054
0.8963320961378558,4.21900350180605,4.803680336487908,3.043465107155528,4.070860305621034
0.9641759979424951,4.104953231292518,5.066239316239316,3.1077160449230705,4.221820697022608
1.0371550444461919,4.040193286245918,15.857287551722973,3.385686351975001,8.233053449417627
1.1156579177615438,4.435024596615506,15.59381440931348,3.7215156016722357,8.038282324875315
1.200102719578103,4.644784267298079,15.828563589028093,3.698254751621568,8.375849240953736
1.290939197947405,4.8739493531160205,15.525877490186469,4.048461595652432,8.195910262687486
1.3886511426146562,5.077662862662862,15.701556804441326,4.091811715049254,8.373231678541478
1.4937589616544857,4.916358199713637,14.884881356889657,3.8907760211695392,7.584309663200987
1.6068224531337647,4.960453351994706,14.771753826889018,3.5424223625997358,7.47035218190486
1.728443786563211,5.141130172982025,14.632922180345481,3.6639391834018347,7.067809534318103
1.8592707100168127,5.433962291407812,15.072798366495718,4.1593056698838495,7.220647631292922
2.0,5.771658338393632,15.002171795334707,4.5437546228480565,7.133043346767841
