cof,binding_mean,condensate_mean,binding_std,condensate_std
0.1,0.4928909952606635,0.4265402843601896,2.1482267971525313,1.625640776918739
0.10985411419875583,0.45670995670995673,0.7640692640692641,1.8798511265167335,3.149686835866966
0.12067926406393285,0.6270491803278688,0.819672131147541,2.6481214153373296,3.1610238884971364
0.13257113655901093,0.6605691056910569,0.9857723577235772,2.7283199514388934,3.3327947958779323
0.14563484775012436,0.5826771653543307,0.8326771653543307,2.0608497019926,2.4801485695969614
0.15998587196060582,0.7254509018036072,0.9138276553106213,2.6466550801569952,2.492190041059917
0.1757510624854792,0.8008213552361396,1.051334702258727,2.875828483952536,2.8181418115319503
0.193069772888325,0.9327902240325866,0.9959266802443992,2.956156914206612,2.6314685999623015
0.21209508879201905,0.9853862212943633,1.010438413361169,2.522093483550599,2.508002976666296
0.2329951810515372,1.181996086105675,1.1761252446183954,3.080801724254995,3.3644127927890284
0.2559547922699536,1.4770114942528736,1.4655172413793103,3.477410445431794,3.851625349889269
0.281176869797423,1.4923076923076923,1.698076923076923,3.4535291956671577,4.128139382738136
0.3088843596477481,1.6948818897637796,1.9035433070866141,3.7331528896980624,4.220841060262576
0.3393221771895328,1.9241516966067864,2.125748502994012,4.306407463125753,4.401750206323052
0.372759372031494,2.078125,2.064453125,4.509727983412636,4.367599331403664
0.4094915062380424,2.3501006036217302,2.6156941649899395,5.081445811890026,6.05866650426358
0.44984326689694454,2.6666666666666665,2.9047619047619047,5.56098940608622,7.064811719065863
0.49417133613238345,3.3778705636743216,2.768267223382046,6.928294446795156,7.010174184100628
0.5428675439323859,3.745019920318725,3.041832669322709,6.8900532483097265,6.652459856273552
0.5963623316594643,4.369261477045908,3.4910179640718564,7.359961629188481,7.257621718968641
0.6551285568595507,4.704918032786885,4.272540983606557,7.74325568477748,8.02873324241306
0.7196856730011519,4.638477801268499,5.042283298097251,7.890259430298487,8.97013536139627
0.7906043210907697,5.298804780876494,5.617529880478088,8.531542048588271,9.214850924667646
0.8685113737513525,5.69061876247505,6.862275449101796,8.0985750586388,10.518826104027127
0.9540954763499939,6.327635327635328,7.586894586894587,8.669513328895201,10.316238922839302
1.0481131341546859,7.064066852367688,258.89136490250695,9.708211850417054,207.81582511390928
1.151395399326447,7.768611670020121,260.43460764587525,11.235577864256348,214.1680178944325
1.2648552168552958,9.187250996015937,277.55776892430276,12.877634214439599,249.98852493465847
1.3894954943731375,10.854545454545455,282.69494949494947,13.861036682900078,261.7813373033895
1.5264179671752334,12.066252587991718,263.14699792960664,15.808106518890769,231.50278054014788
1.6768329368110073,14.891348088531187,249.5814889336016,20.596054240930066,235.9874026823145
1.8420699693267153,17.99191919191919,246.62020202020202,24.37750112220625,225.6007405513841
2.0235896477251565,20.759183673469387,257.20204081632653,25.504924841495725,226.16625182644475
2.2229964825261943,23.282907662082515,257.5402750491159,26.340496036096646,220.37122824995976
2.442053094548651,27.171206225680933,257.40077821011675,29.210924008397903,224.9086344530473
2.6826957952797246,32.182555780933065,256.7849898580122,38.11346277345582,221.76580308446492
2.9470517025518097,38.92941176470588,267.6941176470588,45.368717278507184,236.73201644994438
3.2374575428176433,44.063265306122446,267.93673469387755,55.167408279495525,244.91749147448434
3.5564803062231287,50.12320328542094,267.48665297741275,57.48558622668125,245.07607528289338
3.9069399370546147,56.87651821862348,263.5931174089069,60.43002892581108,232.4172536424235
4.291934260128776,63.99800796812749,259.1314741035857,69.21260331892742,226.33058236870443
4.714866363457392,72.70259481037924,251.28343313373253,80.11962969913951,223.2021261698386
5.17947467923121,86.91750503018109,247.61971830985917,97.21402488953854,219.5907347733756
5.689866029018296,106.78557114228457,259.87775551102203,107.28435103115832,237.96503483027897
6.25055192527397,116.28076923076924,263.0923076923077,107.98385748032602,244.94708050622017
6.866488450042998,130.75342465753425,243.02739726027397,113.96783399251261,225.30335981974017
7.543120063354615,157.20264317180616,249.4339207048458,146.32125777751892,237.25935880967447
8.286427728546842,198.18358531317494,244.8682505399568,174.29068464584145,229.46761072086306
9.102981779915218,233.68682505399568,246.41036717062636,196.18175769179672,214.56796730245125
10.0,249.73710073710075,259.6953316953317,205.78300676123033,220.46440943125668
