cof,binding_mean,condensate_mean,binding_std,condensate_std
0.5,3.3249475890985325,2.8134171907756813,6.619429048654207,7.027408773299159
0.5378452931100912,3.776,3.014,6.8872217911143245,6.645735775668484
0.5785551186413599,4.3821782178217825,3.5504950495049505,7.3720423979215735,7.73867263879094
0.6223462947320116,4.344758064516129,3.8629032258064515,6.71391885511585,7.654415421326939
0.6694520506122361,4.830927835051546,4.325773195876288,7.873240085784281,7.879573989616332
0.7201232687693795,4.688421052631579,5.04421052631579,7.983125138729156,8.95839172348855
0.7746298211333279,5.203557312252965,5.442687747035573,8.33702556375281,9.187639697484794
0.8332620063985445,5.565737051792829,6.085657370517929,8.282046376701734,9.655347251340038
0.8963320961378558,6.162839248434238,7.002087682672234,8.521530944743285,10.21450500767466
0.9641759979424951,6.43026706231454,7.649851632047477,8.788077180029175,10.415504662123242
1.0371550444461919,6.895209580838324,265.2874251497006,9.70575055409685,211.21387411890407
1.1156579177615438,7.343096234309623,259.1464435146444,10.254066671343734,212.30428224934604
1.200102719578103,8.4296875,273.509765625,11.91206950543623,247.5984650692176
1.290939197947405,9.581162324649299,271.0921843687375,13.291510612433196,248.23232281719584
1.3886511426146562,10.83266129032258,283.0100806451613,13.855614246338568,261.6112795579139
1.4937589616544857,11.3130081300813,258.8109756097561,13.91055900842102,227.91077192804383
1.6068224531337647,13.322709163346614,255.1593625498008,18.0868710013809,230.75439786374213
1.728443786563211,16.03012048192771,249.94578313253012,22.265130598039015,232.62068826897595
1.8592707100168127,18.130260521042086,249.84168336673346,24.521330662245038,226.27071808277654
2.0,20.52390438247012,253.90438247011951,26.242176339220528,227.97530537598155
